ageGroup,sex,height,weight,BMI,bodyFat
5,1,176,72.9,23.5,6.3
5,1,176,73,23.6,11.4
5,1,176,77.7,25.1,25.2
5,1,176,78,25.2,29.7
5,1,176,82,26.5,25.1
5,1,176.1,70.1,22.6,18
5,1,176.2,72.2,23.3,15.3
5,1,176.2,72.2,23.3,15.6
5,1,176.4,75.1,24.1,21.2
5,1,176.5,84,27,19.1
5,1,176.6,75.2,24.1,22.1
5,1,176.7,73.2,23.4,21.1
5,1,176.9,94.6,30.2,15.4
5,1,177,63,20.1,12.7
5,1,177,65,20.7,13.1
5,1,177,68,21.7,15.5
5,1,177,72,23,12
5,1,177,73,23.3,9.2
5,1,177,87,27.8,15.1
5,1,177.2,64.4,20.5,12.5
5,1,177.2,66.6,21.2,20.8
5,1,177.6,75.4,23.9,13.2
5,1,177.7,73,23.1,18.7
5,1,177.7,73.1,23.1,8.7
5,1,177.7,79.9,25.3,17.9
5,1,177.8,67,21.2,10.5
5,1,177.8,72.2,22.8,14.8
5,1,177.8,82.4,26.1,21.6
5,1,178,47.3,14.9,28.9
5,1,178,68,21.5,10.3
5,1,178,70,22.1,19.3
5,1,178,70,22.1,19.8
5,1,178,71.2,22.5,13.1
5,1,178,75.6,23.9,18.2
5,1,178,77.7,24.5,17.7
5,1,178,77.7,24.5,18.9
5,1,178,80,25.2,27.9
5,1,178.2,81,25.5,23.3
5,1,178.4,69.7,21.9,18.7
5,1,178.4,80.4,25.3,20
5,1,178.5,65.6,20.6,10.1
5,1,178.6,79.5,24.9,21.2
5,1,179,70,21.8,10.1
5,1,179,79,24.7,17.5
5,1,179,83.5,26.1,23.7
5,1,179,88,27.5,19.3
5,1,179,89,27.8,15.5
5,1,179.2,69.3,21.6,13.3
5,1,179.7,78.2,24.2,20
5,1,180,70,21.6,16.7
5,1,180,72,22.2,13.5
5,1,180,78,24.1,12.9
5,1,180,78,24.1,13.5
5,1,180,80,24.7,15.8
5,1,180,96,29.6,21.3
5,1,180.4,81.3,25,21.8
5,1,180.6,78.5,24.1,20.6
5,1,181,60,18.3,11.7
5,1,181,68,20.8,15.4
5,1,181,68,20.8,15.6
5,1,181,71,21.7,16.3
5,1,181,73,22.3,18.3
5,1,181,76,23.2,14.4
5,1,181,78,23.8,15
5,1,181,83.1,25.4,19
5,1,181,94,28.7,18.1
5,1,181.4,79,24,19.3
5,1,181.4,84.5,25.7,20.7
5,1,182,71,21.4,13.3
5,1,182,76,22.9,19.6
5,1,182,92,27.8,24.1
5,1,182,93,28.1,24
5,1,182.4,79.4,23.9,20.1
5,1,182.7,80.8,24.2,19.6
5,1,182.8,80.1,24,18.2
5,1,183,68,20.3,15.5
5,1,183,76,22.7,14.4
5,1,183,76,22.7,16.6
5,1,183,81,24.2,18.5
5,1,185.8,100.9,29.2,19.9
5,1,185.8,100.9,29.2,20.2
5,1,188,70,19.8,13.8
5,2,148.5,57.5,26.1,25.1
5,2,148.5,58.3,26.4,30.7
5,2,149,57,25.7,22.9
5,2,149,62.5,28.2,38.7
5,2,149.8,54,24.1,27.6
5,2,151,54.4,23.9,31.5
5,2,151.5,54.5,23.7,21.8
5,2,151.8,51,22.1,23.8
5,2,151.8,56.8,24.6,26.5
5,2,151.8,60.3,26.2,36.4
5,2,152,52.5,22.7,31.5
5,2,152,53.8,23.3,24.7
5,2,152.1,63.4,27.4,31.8
5,2,152.2,60.4,26.1,34.6
5,2,152.5,56.9,24.5,22.8
5,2,153,49.2,21,17.8
5,2,153,54,23.1,21.3
5,2,153,59,25.2,29.2
5,2,153.6,52,22,15.2
5,2,154,49.8,21,22.9
5,2,154,58,24.5,29.1
5,2,154,64,27,32.9
5,2,154.1,53,22.3,23.4
5,2,154.4,53.5,22.4,24.1
5,2,154.4,56.5,23.7,32.5
5,2,154.5,50.3,21.1,24.3
5,2,154.5,56.6,23.7,24.4
5,2,154.5,58.7,24.6,25.4
5,2,154.5,58.7,24.6,25.4
5,2,154.6,56,23.4,16
5,2,154.6,56,23.4,21.9
5,2,154.6,56.9,23.8,37.4
5,2,155,51,21.2,21.8
5,2,155,51,21.2,28
5,2,155,54,22.5,19.3
5,2,155,54,22.5,23.1
5,2,155,55.2,23,28.8
5,2,155.1,52.8,21.9,22.7
5,2,155.4,54.2,22.4,24.4
5,2,156,49,20.1,28.7
5,2,156,52,21.4,20.2
5,2,156,53.6,22,25.1
5,2,156,56.5,23.2,21.6
5,2,156,62.3,25.6,32
5,2,156,65,26.7,26.6
5,2,156.1,70.1,28.8,26.7
5,2,156.4,57.8,23.6,28.2
5,2,156.7,65.7,26.8,31.8
5,2,157,54,21.9,17.4
5,2,157,55.5,22.5,27.1
5,2,157,57,23.1,20
5,2,157.2,55.6,22.5,32.5
5,2,157.5,54,21.8,32.2
5,2,157.5,57,23,24.7
5,2,157.7,54.7,22,27.8
5,2,157.8,56.7,22.8,25
5,2,157.8,57.7,23.2,28.8
5,2,158,43,17.2,18.8
5,2,158,49,19.6,17.3
5,2,158,49,19.6,19.9
5,2,158,49.5,19.8,23.3
5,2,158,49.8,19.9,17.3
5,2,158,51,20.4,20
5,2,158,52,20.8,22.6
5,2,158,52,20.8,25.2
5,2,158,54.6,21.9,23.4
5,2,158,55,22,27
5,2,158,56,22.4,21.5
5,2,158,59,23.6,20.1
5,2,158,59,23.6,33.1
5,2,158,64.3,25.8,28.2
5,2,158,67,26.8,23.5
5,2,158.1,55.7,22.3,22.8
5,2,158.1,66,26.4,28.9
5,2,158.2,54.1,21.6,25.3
5,2,158.2,57.2,22.9,34
5,2,158.2,58,23.2,31.5
5,2,158.4,62.1,24.8,29.5
5,2,158.4,62.8,25,22.7
5,2,158.5,65,25.9,29.2
5,2,158.6,51.8,20.6,26.4
5,2,158.7,61.1,24.3,35.4
5,2,158.8,57.5,22.8,22
5,2,159,53.4,21.1,32.5
5,2,159,57,22.5,20.5
5,2,159,58,22.9,20.7
5,2,159,59,23.3,36.3
5,2,159,62,24.5,25.8
5,2,159.1,61,24.1,21.6
5,2,159.3,49.1,19.3,22.4
5,2,159.3,64,25.2,24.5
5,2,159.4,51.6,20.3,28.6
5,2,159.5,59.4,23.3,29.6
5,2,159.8,56,21.9,31.1
5,2,159.9,48,18.8,25.4
5,2,160,49,19.1,28.9
5,2,160,52,20.3,21.3
5,2,160,54.9,21.4,19.9
5,2,160,55.1,21.5,19.8
5,2,160,56,21.9,22
5,2,160,57,22.3,19.4
5,2,160,58.9,23,26
5,2,160,58.9,23,29.5
5,2,160,59,23,19.8
5,2,160,61.9,24.2,18.9
5,2,160,70,27.3,33
5,2,160.5,62,24.1,20.4
5,2,160.5,62,24.1,32
5,2,160.5,62.1,24.1,24.4
5,2,160.7,55.2,21.4,22.9
5,2,160.7,58.3,22.6,33.6
5,2,160.7,60,23.2,27.2
5,2,160.8,53,20.5,22.2
5,2,161,50.7,19.6,23.5
5,2,161,54.8,21.1,19.4
5,2,161,56,21.6,19.5
5,2,161,60.1,23.2,21.2
5,2,161,66,25.5,24.3
5,2,161,73,28.2,26.5
5,2,161.1,56,21.6,19.3
5,2,161.3,69.1,26.6,33.5
5,2,161.4,56.2,21.6,20
5,2,161.5,55,21.1,25.2
5,2,161.5,58,22.2,30.7
5,2,161.5,58.4,22.4,20.2
5,2,161.5,63,24.2,21.3
5,2,161.7,58.4,22.3,29.3
5,2,161.9,59.6,22.7,26.8
5,2,161.9,63.2,24.1,23.3
5,2,162,46,17.5,16.7
5,2,162,52,19.8,26.5
5,2,162,52,19.8,27.6
5,2,162,53,20.2,33.6
5,2,162,56,21.3,19.4
5,2,162,56,21.3,19.6
5,2,162,57,21.7,19.2
5,2,162,60,22.9,32.1
5,2,162,72,27.4,29.4
5,2,162.1,58.2,22.1,33.4
5,2,162.1,62.2,23.7,35.5
5,2,162.3,71,27,31.2
5,2,162.3,71.8,27.3,29.2
5,2,162.4,57.2,21.7,23.4
5,2,162.5,53,20.1,24.4
5,2,162.5,54.4,20.6,21.1
5,2,162.5,57,21.6,23.7
5,2,162.9,55.2,20.8,29.5
5,2,163,48,18.1,17.3
5,2,163,50,18.8,17.2
5,2,163,53,19.9,16.7
5,2,163,55.5,20.9,14.3
5,2,163,57.2,21.5,19.7
5,2,163,65,24.5,36.6
5,2,163.4,49.9,18.7,26.3
5,2,163.6,67.7,25.3,35.9
5,2,163.8,88,32.8,40.6
5,2,164,52.7,19.6,19.9
5,2,164,54,20.1,20.5
5,2,164,56,20.8,18.1
5,2,164,57,21.2,20.2
5,2,164,58,21.6,36.3
5,2,164,60,22.3,24.9
5,2,164,61,22.7,23.5
5,2,164,62.3,23.2,27
5,2,164,66,24.5,21.1
5,2,164.1,61.7,22.9,25.2
5,2,164.4,65.4,24.2,26.6
5,2,165,59,21.7,26.6
5,2,165,62,22.8,26.8
5,2,165,69.1,25.4,36.9
5,2,165.1,56,20.5,19.8
5,2,165.1,76.5,28.1,37.1
5,2,165.2,55,20.2,25.6
5,2,165.5,53.3,19.5,19.4
5,2,165.5,66.4,24.2,18.9
5,2,165.7,67.7,24.7,31.7
5,2,166,52,18.9,22.4
5,2,166,54.1,19.6,20.5
5,2,166,55,20,27
5,2,166,61.2,22.2,25.8
5,2,166.2,60.3,21.8,28.8
5,2,166.5,57.3,20.7,19.1
5,2,166.6,72.8,26.2,32.4
5,2,166.7,61.8,22.2,22
5,2,167,58,20.8,18.9
5,2,167,60.9,21.8,20.4
5,2,167,62,22.2,19.8
5,2,167.2,69.1,24.7,33.2
5,2,167.4,60.2,21.5,26.7
5,2,167.5,65.7,23.4,24.1
5,2,168,46,16.3,26.3
5,2,168,56,19.8,23.4
5,2,168,56,19.8,29.6
5,2,168,67.7,24,32.5
5,2,168.5,58,20.4,26
5,2,169,62,21.7,24.8
5,2,169,65,22.8,21.7
5,2,169.5,64,22.3,23
5,2,170,67,23.2,21.6
5,2,170,70,24.2,29.8
5,2,170,81,28,35.1
5,2,170.8,58.5,20.1,26.4
5,2,170.8,72.5,24.9,37.1
5,2,171.6,62.4,21.2,31.4
5,2,171.7,68.1,23.1,32.5
5,2,174,65,21.5,19
6,1,153,55,23.5,21.3
6,1,155.9,69.1,28.4,13.2
6,1,156,50,20.5,13.2
6,1,157,50,20.3,16.3
6,1,157,51.4,20.9,15.1
6,1,157.5,59.8,24.1,19.6
6,1,158.1,60.3,24.1,13
6,1,159.2,50.8,20,27.6
6,1,160,54,21.1,13.9
6,1,160,64,25,17.1
6,1,160.5,70.2,27.3,27.3
6,1,160.7,67.8,26.3,16.1
6,1,160.9,54.8,21.2,8.2
6,1,161.3,57.8,22.2,11.5
6,1,161.6,62.6,24,13.9
6,1,162,58,22.1,14.7
6,1,162.9,69.3,26.1,20.2
6,1,163,67.7,25.5,31.3
6,1,163,70,26.3,33.3
6,1,163.4,64.4,24.1,16.9
6,1,164,63,23.4,17.5
6,1,164.3,73.5,27.2,26.4
6,1,164.4,70.5,26.1,12.9
6,1,164.5,64.7,23.9,17
6,1,164.5,68.7,25.4,19.5
6,1,164.8,65.4,24.1,21.4
6,1,164.8,76.6,28.2,26.2
6,1,164.9,66.6,24.5,22
6,1,165.3,70.4,25.8,17.9
6,1,165.3,77.4,28.3,20.6
6,1,165.6,76,27.7,23.6
6,1,165.6,83.6,30.5,26.6
6,1,165.8,68.8,25,18.9
6,1,165.9,65.3,23.7,11.6
6,1,166,59.3,21.5,18.5
6,1,166,62,22.5,16.4
6,1,166,73,26.5,21.2
6,1,166.3,82.8,29.9,25.3
6,1,166.4,60,21.7,11.7
6,1,166.4,61,22,13
6,1,166.4,81.1,29.3,15.1
6,1,166.5,62,22.4,12.7
6,1,166.5,78.6,28.4,29.1
6,1,166.7,65.9,23.7,22.1
6,1,166.8,61.5,22.1,12.5
6,1,166.8,67.9,24.4,11
6,1,166.8,79.7,28.6,23.1
6,1,167,57.9,20.8,14.3
6,1,167,60,21.5,15.4
6,1,167,61.4,22,12.9
6,1,167,62,22.2,11.6
6,1,167,62,22.2,17.2
6,1,167,63,22.6,12.8
6,1,167,63,22.6,13.1
6,1,167,70,25.1,20.1
6,1,167,87,31.2,20
6,1,167.1,73.1,26.2,19.4
6,1,167.2,66.4,23.8,24.9
6,1,167.3,69.5,24.8,16.6
6,1,167.5,81.4,29,24.8
6,1,167.8,59.9,21.3,15.9
6,1,167.8,66.2,23.5,19.4
6,1,168,60,21.3,11.9
6,1,168,60,21.3,14.4
6,1,168,60,21.3,18.7
6,1,168,62,22,13.4
6,1,168,62,22,18.3
6,1,168,64,22.7,12.3
6,1,168,64,22.7,15.3
6,1,168,64,22.7,16.5
6,1,168,65,23,13.6
6,1,168,66,23.4,12.7
6,1,168,67,23.7,26
6,1,168,67.5,23.9,15.8
6,1,168,68.1,24.1,15.8
6,1,168,68.4,24.2,16.4
6,1,168,68.5,24.3,16.1
6,1,168,69,24.4,15.4
6,1,168,69,24.4,16.9
6,1,168,70,24.8,11.7
6,1,168,70,24.8,15.2
6,1,168,70.9,25.1,19
6,1,168,72,25.5,11.5
6,1,168,72,25.5,19.5
6,1,168.2,68.4,24.2,15.1
6,1,168.2,73.7,26.1,18.4
6,1,168.2,76,26.9,27.5
6,1,168.3,69.9,24.7,19.8
6,1,168.3,70.9,25,20.7
6,1,168.4,81.2,28.6,25.8
6,1,168.6,73.2,25.8,22.1
6,1,168.6,75,26.4,30.4
6,1,168.7,65.5,23,25
6,1,168.7,69.5,24.4,13.5
6,1,168.8,64.4,22.6,11.4
6,1,168.8,77.1,27.1,16.1
6,1,169,61,21.4,14.5
6,1,169,64,22.4,15.8
6,1,169,65,22.8,11.4
6,1,169,68.4,23.9,16
6,1,169,68.4,23.9,16.1
6,1,169,69,24.2,16
6,1,169,69.8,24.4,20.6
6,1,169,73,25.6,22.8
6,1,169,73,25.6,25.5
6,1,169.1,70.5,24.7,27.2
6,1,169.2,74.3,26,24.6
6,1,169.2,92.7,32.4,18.8
6,1,169.4,69.1,24.1,17.5
6,1,169.5,63.7,22.2,16.6
6,1,169.5,64.9,22.6,18.9
6,1,169.5,69,24,16.5
6,1,169.5,75.3,26.2,20.8
6,1,169.8,71.3,24.7,22.6
6,1,170,57.1,19.8,9.3
6,1,170,58,20.1,16.6
6,1,170,63,21.8,19.7
6,1,170,66,22.8,14.8
6,1,170,66,22.8,27.4
6,1,170,67.1,23.2,10.5
6,1,170,68,23.5,16.1
6,1,170,69,23.9,22.1
6,1,170,69.6,24.1,11.6
6,1,170,70,24.2,15.6
6,1,170,70,24.2,16
6,1,170,71,24.6,21.5
6,1,170,72,24.9,17.2
6,1,170,80,27.7,22.1
6,1,170.1,66.6,23,12.3
6,1,170.1,66.6,23,16.4
6,1,170.1,82,28.3,23.5
6,1,170.2,55.5,19.2,8.4
6,1,170.2,82.5,28.5,27.8
6,1,170.3,61,21,16
6,1,170.4,69,23.8,16.8
6,1,170.5,72.1,24.8,22.5
6,1,171,52.1,17.8,7.3
6,1,171,65.5,22.4,17.8
6,1,171,68,23.3,11.4
6,1,171,68,23.3,20.2
6,1,171,71,24.3,16.9
6,1,171,72,24.6,20.4
6,1,171,73,25,21.2
6,1,171,78,26.7,17.8
6,1,171.1,78.7,26.9,23.8
6,1,171.1,79.7,27.2,16.9
6,1,171.3,67.9,23.1,11.4
6,1,171.5,69.4,23.6,12.2
6,1,171.5,72.5,24.6,16.7
6,1,171.5,74,25.2,17
6,1,171.5,74.6,25.4,22.4
6,1,171.5,78.1,26.6,23.5
6,1,171.6,80.6,27.4,19.6
6,1,172,60,20.3,13.7
6,1,172,60,20.3,15.9
6,1,172,65,22,18.6
6,1,172,66,22.3,15
6,1,172,68,23,11
6,1,172,68,23,15
6,1,172,70,23.7,13.9
6,1,172,70,23.7,18.4
6,1,172,71,24,20.1
6,1,172,71.5,24.2,28.2
6,1,172,72,24.3,19.4
6,1,172,78,26.4,21
6,1,172,79,26.7,18.1
6,1,172,79,26.7,21.1
6,1,172.3,78.7,26.5,15.7
6,1,172.4,62.3,21,17.6
6,1,172.4,63.6,21.4,10.8
6,1,172.7,83.8,28.1,24
6,1,172.9,78.3,26.2,22.4
6,1,173,63,21,13.7
6,1,173,67,22.4,9.9
6,1,173,69.5,23.2,15.7
6,1,173,70,23.4,22.1
6,1,173,72,24.1,15.4
6,1,173,73,24.4,18.1
6,1,173,81,27.1,17.2
6,1,173,86.5,28.9,18.9
6,1,173.3,68.4,22.8,19.3
6,1,173.4,70.7,23.5,23.2
6,1,173.4,78.2,26,21
6,1,173.8,75.1,24.9,19.6
6,1,173.8,87.4,28.9,20.5
6,1,174,70,23.1,12.8
6,1,174,70,23.1,21
6,1,174,71.1,23.5,15.5
6,1,174,77,25.4,14.9
6,1,174,78,25.8,19.5
6,1,174,80,26.4,20.6
6,1,174,81,26.8,18.9
6,1,174.3,71.2,23.4,17.3
6,1,174.3,86.9,28.6,25.8
6,1,174.4,65.7,21.6,18.9
6,1,174.5,73.5,24.1,13.6
6,1,174.5,74,24.3,20.7
6,1,174.5,74.6,24.5,20.7
6,1,174.6,78.7,25.8,18.7
6,1,174.7,84.8,27.8,23.9
6,1,174.8,75.4,24.7,22.8
6,1,174.9,75.5,24.7,16.9
6,1,175,72,23.5,21.8
6,1,175,73.5,24,17.8
6,1,175,75.7,24.7,17
6,1,175,76,24.8,16.2
6,1,175,76,24.8,16.6
6,1,175.2,72.4,23.6,19.8
6,1,175.2,80.1,26.1,22.4
6,1,175.4,75.1,24.4,22.4
6,1,175.5,75.1,24.4,18.9
6,1,175.5,94,30.5,17.6
6,1,175.6,81,26.3,19.3
6,1,175.8,73.3,23.7,19
6,1,176,67,21.6,14.1
6,1,176,67.5,21.8,13
6,1,176,71,22.9,12
6,1,176,71,22.9,12.4
6,1,176,72,23.2,16.3
6,1,176,75.3,24.3,13.5
6,1,176,77.6,25.1,25.5
6,1,176,84,27.1,23.9
6,1,176.2,77.5,25,19.9
6,1,176.3,80,25.7,23.4
6,1,176.4,72.4,23.3,22.8
6,1,176.4,78,25.1,20.8
6,1,176.4,86.2,27.7,26.4
6,1,176.5,71.7,23,23.7
6,1,176.7,87.1,27.9,24.4
6,1,176.7,88.6,28.4,27.4
6,1,176.8,77.8,24.9,16.2
6,1,177,67,21.4,18
6,1,177,79,25.2,14.6
6,1,177,80,25.5,21.6
6,1,177,92.7,29.6,23.2
6,1,177.1,79,25.2,28.1
6,1,177.4,98.6,31.3,22.6
6,1,177.5,74.3,23.6,16.9
6,1,177.5,74.5,23.6,19
6,1,177.5,78,24.8,18.4
6,1,178,76.3,24.1,17.2
6,1,178,77.8,24.6,28
6,1,178,78,24.6,17.6
6,1,178,86,27.1,24.7
6,1,178,86.8,27.4,22.1
6,1,178.1,78,24.6,22.7
6,1,178.1,81.4,25.7,21.3
6,1,178.2,77.3,24.3,22.8
6,1,178.2,90.7,28.6,16.8
6,1,178.8,81.9,25.6,16.2
6,1,179.1,70.8,22.1,17.8
6,1,179.2,77.9,24.3,17.5
6,1,179.5,78.4,24.3,17.1
6,1,179.6,92.8,28.8,24.2
6,1,179.7,75.4,23.3,19.6
6,1,180,72,22.2,11.2
6,1,180,72,22.2,15.8
6,1,180,76,23.5,15.6
6,1,180,78,24.1,13.6
6,1,180,84,25.9,17.6
6,1,180,84,25.9,21.2
6,1,180.5,74.6,22.9,20.4
6,1,180.7,76,23.3,24.4
6,1,180.8,76,23.2,18.3
6,1,181,76,23.2,15
6,1,181.7,83,25.1,24.4
6,1,181.9,73.9,22.3,18.8
6,1,182,74,22.3,12.7
6,1,182,92,27.8,17.8
6,1,182.1,77.7,23.4,10
6,1,183,82,24.5,33.2
6,1,183.3,83.4,24.8,18.7
6,1,184,78,23,15.5
6,1,184,80,23.6,16
6,1,184.3,83.1,24.5,18.3
6,1,184.6,75.8,22.2,13
6,1,185.4,98.7,28.7,26.6
6,1,185.6,68.7,19.9,13.3
6,1,187,89.5,25.6,19.1
6,2,131.6,39.4,22.8,31.9
6,2,147,55.6,25.7,25.7
6,2,147.7,40.4,18.5,16.9
6,2,148,58,26.5,16.8
6,2,148.9,64.9,29.3,34.6
6,2,149,50.7,22.8,23
6,2,149.1,64.2,28.9,32.1
6,2,150.7,47.4,20.9,26
6,2,151,48,21.1,25.1
6,2,151,59.4,26.1,26.8
6,2,151.5,53.8,23.4,18.7
6,2,151.5,54,23.5,22.2
6,2,152,54,23.4,23.1
6,2,152,56.2,24.3,22.8
6,2,152,57.9,25.1,25.4
6,2,152,58.6,25.4,25.8
6,2,152.1,58,25.1,16
6,2,152.2,62.1,26.8,28.9
6,2,152.4,59.5,25.6,27.3
6,2,152.5,62,26.7,24.7
6,2,152.6,61.6,26.5,38
6,2,153,48.8,20.8,22.7
6,2,153,51,21.8,22.8
6,2,153,54.8,23.4,19.1
6,2,153,58,24.8,30.6
6,2,153.2,47.2,20.1,19.4
6,2,153.6,49.1,20.8,20.6
6,2,153.6,55.6,23.6,28.5
6,2,153.7,56.1,23.7,28
6,2,153.7,57.1,24.2,32.8
6,2,153.7,61.9,26.2,29.3
6,2,154,52,21.9,20.3
6,2,154,53,22.3,19
6,2,154,53,22.3,22.8
6,2,154,53.1,22.4,15.2
6,2,154,62.2,26.2,22.4
6,2,154.2,60.3,25.4,26.7
6,2,154.5,53.4,22.4,29.7
6,2,154.7,60,25.1,29.9
6,2,155,52,21.6,21.9
6,2,155,56,23.3,25.4
6,2,155,57,23.7,18.5
6,2,155,58.2,24.2,27.9
6,2,155,60,25,26.6
6,2,155,62,25.8,21.3
6,2,155,64,26.6,22.9
6,2,155.3,51.3,21.3,27.8
6,2,155.5,55,22.7,30
6,2,155.5,57,23.6,21
6,2,155.9,58.2,23.9,31.3
6,2,156,57,23.4,21.8
6,2,156,58,23.8,23
6,2,156,58,23.8,24.8
6,2,156,65,26.7,22.9
6,2,156,70,28.8,25.4
6,2,156.1,62.9,25.8,27.6
6,2,156.1,65.2,26.8,28.2
6,2,156.8,61.4,25,28
6,2,156.9,59.3,24.1,28.9
6,2,157,52,21.1,20.5
6,2,157,52.8,21.4,17.3
6,2,157,55,22.3,20.5
6,2,157,64,26,27
6,2,157.1,52.7,21.4,30
6,2,157.1,60.3,24.4,25.6
6,2,157.2,65.8,26.6,32.5
6,2,157.3,62.3,25.2,28.2
6,2,157.5,63.2,25.5,30.6
6,2,157.6,55,22.1,16.5
6,2,157.6,59,23.8,29.4
6,2,157.9,70.3,28.2,35.2
6,2,158,48.8,19.5,17
6,2,158,54,21.6,19.6
6,2,158,56.3,22.6,21.8
6,2,158,60.9,24.4,21.5
6,2,158,65,26,24
6,2,158,69,27.6,24.4
6,2,158.1,57.3,22.9,20.7
6,2,158.2,54.2,21.7,32.3
6,2,158.2,58.3,23.3,26.7
6,2,158.4,52.5,20.9,20.2
6,2,158.4,64,25.5,28.3
6,2,158.5,67.6,26.9,29.6
6,2,158.5,70,27.9,21.7
6,2,158.7,61.9,24.6,31.7
6,2,159,49,19.4,28.5
6,2,159,52,20.6,26.3
6,2,159,56,22.2,25.4
6,2,159,58.4,23.1,23.7
6,2,159,61,24.1,20.4
6,2,159,64,25.3,20.5
6,2,159.1,58.7,23.2,27.1
6,2,159.3,54.6,21.5,26.2
6,2,159.5,58.3,22.9,35.3
6,2,159.7,52.6,20.6,24.7
6,2,160,40,15.6,12.8
6,2,160,54,21.1,29.5
6,2,160,56,21.9,19.8
6,2,160,57,22.3,34.7
6,2,160,61,23.8,27.6
6,2,160,65.1,25.4,29.2
6,2,160,68,26.6,27.6
6,2,160,68.8,26.9,18
6,2,160,70.3,27.5,23.6
6,2,160.3,54.9,21.4,31.3
6,2,160.4,51.9,20.2,30.6
6,2,160.4,59.1,23,29.2
6,2,160.7,62.5,24.2,20.1
6,2,161,54,20.8,21.9
6,2,161,56,21.6,23.7
6,2,161,56,21.6,25.2
6,2,161,57,22,27.3
6,2,161,62,23.9,21.9
6,2,161,64.2,24.8,23.5
6,2,161,67.5,26,43.8
6,2,161.1,51.6,19.9,17.5
6,2,161.4,54,20.7,19.1
6,2,161.4,57,21.9,23
6,2,161.5,55.1,21.1,18
6,2,161.5,58,22.2,18.9
6,2,161.6,60.9,23.3,23
6,2,162,54,20.6,20.1
6,2,162,56,21.3,19.8
6,2,162,58,22.1,18.4
6,2,162,59,22.5,23.9
6,2,162,64,24.4,21.2
6,2,162,64,24.4,38.3
6,2,162.2,60.2,22.9,24.6
6,2,162.3,54,20.5,30.5
6,2,162.5,56.3,21.3,18.7
6,2,162.6,60.5,22.9,21.2
6,2,163,52,19.6,20.1
6,2,163,56.3,21.2,22.8
6,2,163,58,21.8,29.6
6,2,163,59,22.2,24
6,2,163,62,23.3,29
6,2,163.6,54,20.2,19.4
6,2,163.8,84.7,31.6,34.4
6,2,164,59.4,22.1,22.4
6,2,164,59.8,22.2,18.4
6,2,164,64.8,24.1,30.5
6,2,164,65.4,24.3,23.3
6,2,164.1,65.6,24.4,23.5
6,2,164.3,60.2,22.3,23.5
6,2,164.7,67.4,24.8,30.7
6,2,165,61.8,22.7,25.2
6,2,165,63,23.1,31.9
6,2,165,70,25.7,28.9
6,2,165.3,70.8,25.9,28.6
6,2,165.7,72.1,26.3,27.7
6,2,166.1,54.7,19.8,27.7
6,2,166.4,58,20.9,18.2
6,2,166.5,57.8,20.8,28.2
6,2,166.5,61.1,22,18
6,2,167,57,20.4,28.2
6,2,167,59.6,21.4,24.6
6,2,168,54,19.1,28.5
6,2,168,63,22.3,20
6,2,168.5,61.3,21.6,19.1
6,2,169,67,23.5,34.7
6,2,170,64,22.1,19.5
6,2,170,65,22.5,25.2
6,2,172,55,18.6,20
6,2,172,62,21,27.2
6,2,175.6,64.7,21,25.5
7,1,150.6,54.2,23.9,25.9
7,1,155,60,25,15.6
7,1,155,60,25,16.7
7,1,156,58,23.8,14.3
7,1,156,60,24.7,14.5
7,1,158,48.4,19.4,14
7,1,158,48.4,19.4,18.2
7,1,158,60,24,17.4
7,1,158,60.4,24.2,14.5
7,1,158,62,24.8,15.5
7,1,158,64,25.6,13.8
7,1,158,64.6,25.9,18.3
7,1,158,66.4,26.6,22.3
7,1,158.4,61.5,24.5,32.6
7,1,158.8,64.7,25.7,18.5
7,1,158.9,74,29.3,22.9
7,1,159,59,23.3,18.5
7,1,160,59,23,12.5
7,1,160,60,23.4,11.2
7,1,160,60,23.4,12.8
7,1,160.5,71.4,27.7,24.4
7,1,160.8,80.4,31.1,26.1
7,1,161,70.2,27.1,14.3
7,1,161.4,72.8,27.9,20.8
7,1,161.7,72.6,27.8,22.1
7,1,162,47.1,17.9,12.1
7,1,162,66,25.1,21.1
7,1,162,68.9,26.3,20.9
7,1,162,92,35.1,24
7,1,162.5,63,23.9,22.6
7,1,162.5,78.4,29.7,30.6
7,1,162.8,69.3,26.1,15.9
7,1,163,63,23.7,25.8
7,1,163,64,24.1,18.7
7,1,163,73.4,27.6,14.7
7,1,163,75.6,28.5,22.1
7,1,163.3,70.6,26.5,17.9
7,1,163.4,78,29.2,29
7,1,163.5,62.5,23.4,13.5
7,1,163.5,67,25.1,17.4
7,1,163.5,67.4,25.2,17.6
7,1,163.5,69.8,26.1,18.8
7,1,163.9,63.9,23.8,22.8
7,1,164,67.7,25.2,12.4
7,1,164,68,25.3,19.8
7,1,164,68.3,25.4,17.9
7,1,164,70.1,26.1,20.9
7,1,164,72.4,26.9,15.3
7,1,164.1,59,21.9,22.3
7,1,164.2,68.4,25.4,20.6
7,1,164.4,72.8,26.9,29.3
7,1,164.5,67.9,25.1,19
7,1,164.5,68.1,25.2,19.3
7,1,164.5,71.1,26.3,12.1
7,1,165,54.4,20,8.7
7,1,165,55.8,20.5,20.9
7,1,165,65,23.9,23.8
7,1,165,65.9,24.2,21.1
7,1,165,67.5,24.8,13.6
7,1,165,77.6,28.5,20
7,1,165.1,63.2,23.2,17.8
